x,y
36.795686954630966,34.89366847920763
34.852346439412706,35.42540724922419
34.1446680209894,41.547733226021165
48.09717765218476,49.35651996846372
4.873866479567401,-1.2224572152715674
23.301604590836035,21.728094955731464
45.74739123322434,51.078132192466775
38.220008241535794,40.98333412341917
14.93605281301002,16.515943123200838
30.58183604033105,28.735058846251732
34.6675024371049,36.10918697683524
36.90411125939884,38.93269338299526
0.7636321752872322,2.8567681994475365
44.19639066334335,52.71442252418631
7.273724675003579,11.681242009450235
25.998561137494118,31.205397608279686
31.34856071862063,30.848860515959217
8.727698393303113,16.217968235692943
33.95532144391621,37.9666020995176
3.6802762673996403,5.742886814628001
47.57632922404383,47.9615351366815
14.952873872513827,19.53154533543612
23.054656688224856,25.036662575753894
44.80441955741918,47.910201199787345
21.47014956813565,19.56119505706027
21.429795356895916,25.660885169213255
41.18264545454148,44.2147786871417
12.274509436902548,13.712957864639382
30.95249407978044,31.120577350687526
24.525419533728392,28.180041706584976
11.715864683620852,10.054679098637168
16.538151143583868,13.26127139471979
22.60431244464691,21.080549216797777
33.97491522421303,40.92124075659146
46.54137903735551,52.99681685571816
41.17275744084136,42.549193421230264
6.0387628389232955,7.336610006432896
19.078477033468328,19.79606675760513
20.259872417592,23.120101450394678
10.384217067942359,10.658826438442123
31.62177316976364,34.14213630323825
17.30115575626654,10.902484478648843
43.07726082380384,37.28500886124199
47.577731336482884,50.409465879309934
7.506702205574889,11.067213400025986
9.533312500156955,11.098087832560783
37.30913076941943,37.48470750359838
22.753002557552083,22.259056641435244
29.441651892322817,22.89368108115372
23.71537581458482,13.02638287993517
25.155809595785588,25.723826038036062
8.645674007761356,10.96155792259046
25.30823374736626,28.247473115442464
26.762606900376092,35.17214170041839
37.699788998946225,39.143510978991934
34.12330458636993,35.846197689889756
1.773951084226555,4.0777453191513535
5.0073050632460925,-5.744307886429669
45.723164966047406,49.78115176425423
4.562221146865303,2.2646892750486893
15.337694449713851,20.34258848372211
44.769690353516836,50.77370120799919
3.2547477449239306,4.103288539202854
4.059005852053294,-2.6493489180237737
37.6787996396872,38.2474667054539
7.981686203116622,15.553066125763973
17.630471024368294,14.657925014366345
43.69014864308951,44.82705205762267
24.76449628795195,22.47267105319253
39.896890684100875,52.913600301351586
15.499703065277487,19.05476091341722
43.87544841857961,47.620372607925276
45.37111687328452,48.421595918563376
32.825795226339416,37.03674091233316
48.79738095754187,41.67765711800508
11.592894296987987,6.957254544138321
7.598619127756234,9.885611559342623
49.19671229460046,51.15253831899449
25.67336021040905,27.720482776874203
13.377120035000068,14.798774850781804
18.943867548009152,18.337066046804676
43.638523573798835,42.779083456131914
6.097075482205855,9.572725545682978
16.761726501126034,15.186859919625
45.59435211158807,49.994188745251414
7.07095410312747,8.206500754007248
33.333685485610566,38.726311955807745
